actual,clinton_prob,trump_prob,model
Clinton,0.585618158286,0.205263095781,partialuser
Clinton,0.505381171874,0.177631463877,partialuser
Trump,0.478961139011,0.314315794412,partialuser
Clinton,0.54659140151,0.258182734529,partialuser
Clinton,0.6282211786,0.17457355929,partialuser
Clinton,0.715022468314,0.142905042865,partialuser
A_None,0.595799310031,0.220175951819,partialuser
Clinton,0.519505828973,0.193329416145,partialuser
Clinton,0.583275969638,0.204597367909,partialuser
Clinton,0.469660732952,0.29951512505,partialuser
Clinton,0.543087496125,0.228989715555,partialuser
Clinton,0.593552967505,0.169940016501,partialuser
Clinton,0.796890072557,0.0904752508413,partialuser
Clinton,0.811300825829,0.0660244215057,partialuser
Trump,0.405573551798,0.411774800854,partialuser
Clinton,0.696015941731,0.192679212043,partialuser
Clinton,0.628531103257,0.178742017025,partialuser
Trump,0.529681491161,0.265161774164,partialuser
Clinton,0.724935985975,0.117504170019,partialuser
Clinton,0.457066122698,0.288607054639,partialuser
Clinton,0.543183846911,0.249041650664,partialuser
Trump,0.459036296214,0.339479615331,partialuser
Clinton,0.578922638321,0.205965956119,partialuser
Clinton,0.546573699514,0.28557758562,partialuser
Clinton,0.577717579541,0.210157665504,partialuser
Clinton,0.636387102028,0.21687572389,partialuser
Clinton,0.653434797465,0.166232236789,partialuser
Trump,0.462936518514,0.167177515719,partialuser
Trump,0.361489949634,0.465126760062,partialuser
Trump,0.324024289615,0.473509719209,partialuser
Clinton,0.611335320481,0.204584094471,partialuser
Clinton,0.471004938175,0.336402907712,partialuser
Trump,0.503709590044,0.329756890588,partialuser
Clinton,0.378200702107,0.293736753968,partialuser
Clinton,0.505863961651,0.292311116375,partialuser
Trump,0.467998009146,0.346751704876,partialuser
Trump,0.271814930802,0.550623042623,partialuser
Trump,0.277601767283,0.575335865049,partialuser
Clinton,0.544106850365,0.24064098832,partialuser
Clinton,0.692911161376,0.163521959649,partialuser
Clinton,0.45014088127,0.384253335587,partialuser
Trump,0.524760227905,0.255564420813,partialuser
Clinton,0.60536749873,0.201982716492,partialuser
Clinton,0.747232572134,0.115336566467,partialuser
Clinton,0.595700232732,0.299094403776,partialuser
Clinton,0.516951208973,0.277599465775,partialuser
Clinton,0.461927870978,0.362947967419,partialuser
Trump,0.293691468926,0.511006397844,partialuser
Trump,0.185258044355,0.678846122766,partialuser
Trump,0.31121772689,0.4926645719,partialuser
Clinton,0.336241198841,0.421751859119,partialuser
Trump,0.507916553976,0.263240974389,partialuser
Clinton,0.617587777016,0.18554128267,partialuser
Trump,0.50086545394,0.337912196927,partialuser
Trump,0.523162684677,0.339674305941,partialuser
Clinton,0.662696502008,0.207544591027,partialuser
Clinton,0.640092101538,0.209207122153,partialuser
Clinton,0.598530367357,0.185204226099,partialuser
Trump,0.50231142859,0.318158586033,partialuser
Clinton,0.586741591416,0.204889634051,partialuser
Trump,0.428446984261,0.42446884836,partialuser
Clinton,0.460000849865,0.319969361298,partialuser
A_None,0.576128572414,0.232203941245,partialuser
Trump,0.448013308554,0.38079995727,partialuser
Trump,0.439581278863,0.406825692922,partialuser
Clinton,0.604848069798,0.242872791099,partialuser
Trump,0.338393536475,0.451802888856,partialuser
Clinton,0.64995415484,0.222465883405,partialuser
Trump,0.450464484751,0.400424740895,partialuser
Trump,0.327179041229,0.527203094979,partialuser
Clinton,0.55627561087,0.287887879829,partialuser
Clinton,0.558750328182,0.262619395104,partialuser
Trump,0.58228938329,0.242486364704,partialuser
Clinton,0.632168738571,0.18049383853,partialuser
Trump,0.364737205463,0.407896824241,partialuser
Clinton,0.524026200803,0.279005816382,partialuser
Clinton,0.593985317028,0.25693893239,partialuser
Clinton,0.598341175868,0.238637605635,partialuser
A_None,0.622701468977,0.185625522761,partialuser
Clinton,0.659943111989,0.161254001561,partialuser
Clinton,0.423557266351,0.3346127362,partialuser
Clinton,0.760842818183,0.114138525285,partialuser
A_None,0.631510531501,0.205954479154,partialuser
Clinton,0.551675872986,0.279689561124,partialuser
Trump,0.42227420605,0.425586243292,partialuser
Trump,0.148100406623,0.634069724196,partialuser
A_None,0.61250419392,0.172529420298,partialuser
Trump,0.566766511114,0.251305919524,partialuser
Clinton,0.674381025215,0.174834845743,partialuser
Clinton,0.738405815966,0.13153794428,partialuser
Trump,0.548179920809,0.205453372978,partialuser
Clinton,0.768309323023,0.0581853123402,partialuser
Trump,0.35201683324,0.399210120972,partialuser
Trump,0.592881303401,0.243249574626,fulluser
Clinton,0.759011798259,0.12991591114,fulluser
Clinton,0.682270621682,0.22113405967,fulluser
Clinton,0.611529845803,0.267563636072,fulluser
Trump,0.53410302862,0.332521787249,fulluser
Trump,0.577373092639,0.298120998665,fulluser
Clinton,0.767853423514,0.145272987747,fulluser
Clinton,0.710527173997,0.137731008151,fulluser
Trump,0.767572258867,0.125613842066,fulluser
Clinton,0.642995761385,0.20404080786,fulluser
Clinton,0.702811478708,0.167787688804,fulluser
Clinton,0.630603617932,0.228708769904,fulluser
Clinton,0.5602629177,0.263701631535,fulluser
Clinton,0.610821631122,0.234869573768,fulluser
Trump,0.583933757653,0.31070572122,fulluser
Clinton,0.731823020252,0.152333703559,fulluser
Trump,0.443559879834,0.431036240071,fulluser
Clinton,0.720130136743,0.168988338092,fulluser
Trump,0.443231685174,0.422577529702,fulluser
Clinton,0.591984016901,0.26755352496,fulluser
Trump,0.348471329556,0.509749214352,fulluser
Trump,0.613356437232,0.264750604195,fulluser
Clinton,0.652658210226,0.203708713517,fulluser
Trump,0.649539580139,0.184609806413,fulluser
Trump,0.673317249614,0.168403666625,fulluser
Clinton,0.642519578718,0.238808223224,fulluser
Clinton,0.647084034932,0.203112449603,fulluser
Trump,0.507791732753,0.349660509673,fulluser
Clinton,0.596850011591,0.243246380856,fulluser
Trump,0.584804647065,0.198071710083,fulluser
Clinton,0.584176645016,0.226040786485,fulluser
Clinton,0.621414509433,0.222632755139,fulluser
Trump,0.289926953795,0.62047583462,fulluser
Trump,0.24263973751,0.603575400538,fulluser
Clinton,0.510300483941,0.358408571936,fulluser
Trump,0.564446305545,0.279847558362,fulluser
Trump,0.465805262293,0.382703991088,fulluser
Trump,0.668027289827,0.204480549231,fulluser
Trump,0.465149250973,0.390533800751,fulluser
Clinton,0.690690194884,0.188427597244,fulluser
Clinton,0.347902556917,0.508413594253,fulluser
Clinton,0.749663821547,0.133430235588,fulluser
Clinton,0.507195266925,0.31933628684,fulluser
Clinton,0.787739049293,0.126722552189,fulluser
Clinton,0.693075329722,0.160373571859,fulluser
Clinton,0.590105730524,0.262810614913,fulluser
A_None,0.598392833504,0.227282965538,fulluser
Trump,0.45260791101,0.382488166872,fulluser
Trump,0.455003365478,0.331190243062,fulluser
Clinton,0.541661462244,0.232029325138,fulluser
Clinton,0.724814198953,0.158500743384,fulluser
Trump,0.731982815083,0.118302411107,fulluser
Trump,0.493413326514,0.36723633996,fulluser
Clinton,0.684095205633,0.166157341151,fulluser
Clinton,0.735959507284,0.120987897459,fulluser
Trump,0.441528638507,0.36417414663,fulluser
Clinton,0.611552721495,0.268327537239,fulluser
Clinton,0.761880924555,0.126506890052,fulluser
Trump,0.587615299385,0.252602031044,fulluser
Clinton,0.648346327322,0.178319730323,fulluser
Clinton,0.582853104859,0.261040119907,fulluser
Clinton,0.616920587449,0.128256774151,fulluser
Trump,0.441562916458,0.444289123926,fulluser
A_None,0.690868603562,0.109179679049,fulluser
Clinton,0.735863163685,0.0992704829469,fulluser
Clinton,0.728179118573,0.158578255932,fulluser
Clinton,0.680042787533,0.174921249983,fulluser
Clinton,0.700972707426,0.162827747816,fulluser
Clinton,0.583012865581,0.234044967242,fulluser
Clinton,0.687878140488,0.10797857903,fulluser
Clinton,0.726958831699,0.160843058187,fulluser
Clinton,0.639244544675,0.192759603936,fulluser
Clinton,0.710494298306,0.127848323859,fulluser
Clinton,0.594532561039,0.261214484136,fulluser
Clinton,0.689105256514,0.168482576289,fulluser
Clinton,0.813665411553,0.107153418004,fulluser
Clinton,0.73290010266,0.0817042476845,fulluser
Clinton,0.586388409323,0.151110010686,fulluser
Trump,0.484760368006,0.246473160567,fulluser
Clinton,0.81890680313,0.0858811898921,fulluser
Clinton,0.667885365195,0.177918452482,fulluser
Clinton,0.653219769856,0.229748066335,fulluser
Clinton,0.826493392001,0.0676955236032,fulluser
Clinton,0.773667150758,0.102779092199,fulluser
Clinton,0.713084906947,0.142229072066,fulluser
Trump,0.427010041398,0.332778193706,fulluser
Clinton,0.648234755937,0.179074065504,fulluser
Clinton,0.639642229932,0.233484584903,fulluser
Clinton,0.624154270802,0.186307789221,fulluser
Clinton,0.7270372368,0.162525784241,fulluser
Clinton,0.543328696591,0.196195150398,fulluser
Clinton,0.642489570074,0.165590731295,fulluser
Clinton,0.66318417245,0.210721925786,fulluser
Clinton,0.701926662699,0.121644683541,fulluser
Clinton,0.680455721756,0.188400102115,fulluser
Clinton,0.756487827724,0.137146143654,fulluser
Clinton,0.558655633333,0.229134641453,fulluser
Clinton,0.704899860809,0.169621585231,fulluser
Clinton,0.782010667961,0.0937032211074,fulluser
Trump,0.551308075303,0.20529759634,fulluser
A_None,0.665353060604,0.172048149691,fulluser
Trump,0.600716721427,0.227036686446,fulluser
Clinton,0.561502596443,0.257652395139,fulluser
Clinton,0.609994631207,0.207319702118,fulluser
Clinton,0.704984524804,0.152189164047,fulluser
Clinton,0.603864578319,0.223825263398,fulluser
Clinton,0.669491299368,0.207907605035,fulluser
Clinton,0.712288406607,0.0953805628107,fulluser
Clinton,0.754797701134,0.144641973705,fulluser
Clinton,0.576647360194,0.256919228109,fulluser
A_None,0.499003743501,0.349811363514,fulluser
Trump,0.314574747232,0.545487070316,fulluser
Clinton,0.605974272565,0.240116727835,fulluser
Clinton,0.513219576901,0.293404057666,fulluser
Trump,0.542041629336,0.308203564942,fulluser
Trump,0.526891529944,0.33553518785,fulluser
Clinton,0.653162437859,0.186810505137,fulluser
Trump,0.679915053022,0.17150675512,fulluser
Clinton,0.695737529009,0.182822666632,fulluser
Clinton,0.714925011832,0.128512620566,fulluser
Trump,0.518749167466,0.342117720047,fulluser
Trump,0.349207382968,0.531924063374,fulluser
Clinton,0.620425107272,0.240543622031,fulluser
Trump,0.3366763246,0.510682313544,fulluser
Clinton,0.667224779052,0.197746624728,fulluser
Clinton,0.770268225301,0.150800062264,fulluser
Clinton,0.723031752932,0.176852598281,fulluser
Trump,0.70257280655,0.188926379176,fulluser
Trump,0.624659070018,0.27031251722,fulluser
Clinton,0.556503000081,0.248617680174,fulluser
Trump,0.461562513984,0.374146747563,fulluser
Clinton,0.716126513409,0.136109513319,fulluser
Clinton,0.642837662348,0.233045507435,fulluser
Clinton,0.458975200111,0.346225423134,fulluser
Clinton,0.668185211232,0.1334563831,fulluser
Clinton,0.615920825636,0.268389779884,fulluser
Clinton,0.710521419082,0.173762216564,fulluser
Clinton,0.69363294492,0.196482739073,fulluser
Clinton,0.627346622102,0.236998661851,fulluser
Clinton,0.63716904273,0.210757262541,fulluser
Clinton,0.531455700344,0.30569596621,fulluser
Clinton,0.759550116172,0.164971315351,fulluser
Clinton,0.765122827791,0.110706265877,fulluser
Clinton,0.780623737386,0.107843740199,fulluser
Clinton,0.695565698397,0.169957490933,fulluser
Clinton,0.565423120519,0.26558546965,fulluser
Clinton,0.529701456662,0.230694690497,fulluser
Trump,0.507301601221,0.339014841864,fulluser
Trump,0.494950800574,0.352464353236,fulluser
Clinton,0.767450461082,0.141272136508,fulluser
Trump,0.603872048422,0.2566594225,fulluser
Clinton,0.705370151952,0.127951479035,fulluser
Clinton,0.698628321293,0.159838516706,fulluser
Clinton,0.553908710533,0.270041169161,fulluser
Clinton,0.598691018515,0.273557379344,fulluser
Clinton,0.483267181659,0.315178866188,fulluser
Trump,0.461431126062,0.384143019477,fulluser
Clinton,0.639370997069,0.1953284513,fulluser
Clinton,0.651299111565,0.186023372305,fulluser
Clinton,0.710912373765,0.143062980784,fulluser
Clinton,0.406333865611,0.412159848096,fulluser
Clinton,0.6848275254,0.157471025744,fulluser
Clinton,0.58879731029,0.206328919596,fulluser
Clinton,0.619308272397,0.239667716447,fulluser
Clinton,0.618192072063,0.157835786053,fulluser
A_None,0.537668502096,0.256241237672,fulluser
Clinton,0.614916648295,0.20668633804,fulluser
Trump,0.504761096494,0.3587724807,fulluser
Clinton,0.628330034727,0.186537527505,fulluser
Clinton,0.510097900213,0.27864950674,fulluser
Clinton,0.738384053024,0.146605324772,fulluser
Clinton,0.484628253246,0.306956819249,fulluser
Trump,0.618928534769,0.261057845516,fulluser
Trump,0.431445741955,0.405666201713,fulluser
Clinton,0.670347627834,0.191720504541,fulluser
Clinton,0.634580760919,0.220576962641,fulluser
Clinton,0.636557428213,0.205981472996,fulluser
Trump,0.518988240398,0.329871800061,fulluser
Clinton,0.729219836476,0.142118932359,fulluser
Clinton,0.659483758619,0.163475640851,fulluser
Clinton,0.68970946851,0.177899761796,fulluser
Clinton,0.730027430799,0.151202092159,fulluser
Trump,0.470111551984,0.394948733233,fulluser
Clinton,0.65304314717,0.202758612554,fulluser
Trump,0.426784344677,0.402481060059,fulluser
Clinton,0.566822622895,0.312214426885,fulluser
Clinton,0.610699913912,0.208685003161,fulluser
Trump,0.395933503257,0.45500390144,fulluser
Clinton,0.621314622185,0.222932223571,fulluser
Trump,0.587484350069,0.25306675179,fulluser
Trump,0.576936998798,0.268432058504,fulluser
Trump,0.619161219174,0.240924090068,fulluser
Clinton,0.655600427466,0.221354701217,fulluser
Clinton,0.602563676258,0.254427329383,fulluser
Clinton,0.727517947531,0.131766939667,fulluser
Clinton,0.702156795424,0.166774067492,fulluser
Trump,0.484848948799,0.281426479287,fulluser
Trump,0.317629977678,0.520986754593,fulluser
Trump,0.584539444612,0.270340668273,fulluser
Trump,0.271481893579,0.599920766241,fulluser
Clinton,0.571596044807,0.264130771879,fulluser
Trump,0.440613990125,0.419958984277,fulluser
Trump,0.658194382698,0.229012589942,fulluser
Trump,0.524131991315,0.349225674022,fulluser
A_None,0.618546968871,0.238117160371,fulluser
Trump,0.447454803145,0.368586497985,fulluser
A_None,0.712827297062,0.136645193583,fulluser
Clinton,0.651013988054,0.217559054168,fulluser
Trump,0.392471007454,0.408820849304,fulluser
Clinton,0.520356390484,0.30647140598,fulluser
Trump,0.436872687099,0.398068687734,fulluser
Clinton,0.667846686538,0.182932407627,fulluser
Clinton,0.25892462285,0.613132799698,fulluser
Trump,0.432740008834,0.422203127031,fulluser
Clinton,0.77093953908,0.0751584592697,fulluser
Clinton,0.728025359599,0.151243625863,fulluser
Clinton,0.690776049938,0.125316615489,fulluser
Trump,0.372920604177,0.39205129633,fulluser
Clinton,0.637390309233,0.167908543612,fulluser
Clinton,0.757750380546,0.131823687407,fulluser
Clinton,0.722995846191,0.123454776669,fulluser
Trump,0.438184712645,0.417905967762,fulluser
Clinton,0.777740019918,0.0793159282646,fulluser
Clinton,0.637684683975,0.18581528175,fulluser
Clinton,0.646691338202,0.193657327156,fulluser
Clinton,0.716310786646,0.11299774219,fulluser
Clinton,0.540865209717,0.220432457199,fulluser
Trump,0.476007268387,0.37586227427,fulluser
Clinton,0.628416739409,0.218258009498,fulluser
Clinton,0.701380292513,0.145890301019,fulluser
Clinton,0.726968744153,0.126055699305,fulluser
A_None,0.566246582931,0.18956543442,fulluser
Clinton,0.60524330801,0.165792614155,fulluser
Clinton,0.567643529597,0.220013135172,fulluser
Clinton,0.574426509047,0.293208290214,fulluser
Clinton,0.532357990098,0.228032655037,fulluser
Clinton,0.606760996105,0.182463295955,fulluser
Clinton,0.754726652199,0.107275409896,fulluser
Clinton,0.795023944887,0.0683705325441,fulluser
Trump,0.415633640421,0.468724033121,fulluser
Clinton,0.665778290065,0.210368400004,fulluser
Clinton,0.707103518415,0.135704153795,fulluser
Trump,0.400786288809,0.452669283222,fulluser
Clinton,0.742008536981,0.130979479531,fulluser
Clinton,0.529792238113,0.260022831754,fulluser
Clinton,0.589139678122,0.238928993896,fulluser
Trump,0.476883323828,0.388463258401,fulluser
Clinton,0.602394204367,0.205081968385,fulluser
Clinton,0.647046215415,0.219157056693,fulluser
Clinton,0.649984278949,0.182081471108,fulluser
Clinton,0.598816085805,0.239703040555,fulluser
Clinton,0.620272416831,0.222046006467,fulluser
Trump,0.478574317436,0.151636969087,fulluser
Trump,0.34451517837,0.540806915607,fulluser
Trump,0.362625852439,0.438396981976,fulluser
Clinton,0.61373030991,0.235707367026,fulluser
Clinton,0.516792702125,0.331964883172,fulluser
Trump,0.477189505264,0.347919448053,fulluser
Clinton,0.455334159311,0.224885576138,fulluser
Clinton,0.476397497684,0.346673428591,fulluser
Trump,0.531636662559,0.333728555922,fulluser
Trump,0.223784672849,0.680050806956,fulluser
Trump,0.299008443514,0.606785963286,fulluser
Clinton,0.537153314386,0.250084050752,fulluser
Clinton,0.652179472689,0.231074452116,fulluser
Clinton,0.416322882818,0.454531236627,fulluser
Trump,0.545461397396,0.295938959445,fulluser
Clinton,0.658636709162,0.199855504922,fulluser
Clinton,0.77278928129,0.100308411678,fulluser
Clinton,0.621773724835,0.275782075364,fulluser
Clinton,0.527531432658,0.309627337296,fulluser
Clinton,0.367143333803,0.509927335567,fulluser
Trump,0.183967157058,0.758039623222,fulluser
Trump,0.129523145813,0.803241047953,fulluser
Trump,0.40365698747,0.436465790453,fulluser
Clinton,0.214208984983,0.638211192483,fulluser
Trump,0.589509314143,0.227231212529,fulluser
Clinton,0.646848444042,0.178531519122,fulluser
Trump,0.592273000017,0.277286416551,fulluser
Trump,0.431779884624,0.439296841593,fulluser
Clinton,0.658302465916,0.214982368219,fulluser
Clinton,0.655601417558,0.214962301397,fulluser
Clinton,0.747655937695,0.100595413056,fulluser
Trump,0.512247558321,0.33102053728,fulluser
Clinton,0.589223035994,0.25873225582,fulluser
Trump,0.605772033258,0.293529775961,fulluser
Clinton,0.498379171319,0.269676313101,fulluser
A_None,0.637078170224,0.211749315196,fulluser
Trump,0.50086480842,0.360981778173,fulluser
Trump,0.396025641859,0.483002984247,fulluser
Clinton,0.56585834925,0.260057323353,fulluser
Trump,0.259137625295,0.601346589177,fulluser
Clinton,0.644735322273,0.2473422872,fulluser
Trump,0.402768772761,0.477528602918,fulluser
Trump,0.298981942279,0.551538473734,fulluser
Clinton,0.543630001554,0.286874246897,fulluser
Clinton,0.480284555685,0.345841068387,fulluser
Trump,0.562046393259,0.300975443637,fulluser
Clinton,0.614788242644,0.228932169751,fulluser
Trump,0.267914591778,0.57521400289,fulluser
Clinton,0.510012221829,0.343213205339,fulluser
Clinton,0.651192276326,0.212896506429,fulluser
Clinton,0.608440903905,0.246644966925,fulluser
A_None,0.666353714877,0.153445794455,fulluser
Clinton,0.602625272782,0.202667034537,fulluser
Clinton,0.400936609951,0.419567974598,fulluser
Clinton,0.751465332667,0.118776714663,fulluser
A_None,0.636988803787,0.187044964302,fulluser
Clinton,0.561556347576,0.287169099228,fulluser
Trump,0.444699196639,0.409843308193,fulluser
Trump,0.272637732404,0.554140933293,fulluser
A_None,0.713883207914,0.105178585355,fulluser
Trump,0.579917878362,0.26567582575,fulluser
Clinton,0.684469837207,0.162130312727,fulluser
Clinton,0.739413171147,0.127761468243,fulluser
Trump,0.621530860338,0.201664610711,fulluser
Clinton,0.776439724232,0.0706983533632,fulluser
Trump,0.378777483626,0.4098866275,fulluser
Trump,0.673287277696,0.184231284058,none
Clinton,0.784005413476,0.1182285931,none
Clinton,0.646714715461,0.233816399396,none
Clinton,0.647693002723,0.194113506291,none
Trump,0.485407344175,0.29947035496,none
Trump,0.549939935451,0.305877041571,none
Clinton,0.786799201562,0.123307699635,none
Clinton,0.680317449632,0.153087442143,none
Trump,0.712694758273,0.166805886116,none
Clinton,0.564216632589,0.221937451441,none
Clinton,0.698622522022,0.157924155941,none
Clinton,0.688542144227,0.132197354736,none
Clinton,0.608086064327,0.223192382868,none
Clinton,0.641332515758,0.180983376296,none
Trump,0.551261251036,0.272103196985,none
Clinton,0.683716007385,0.182139140456,none
Trump,0.386250688622,0.435647023462,none
Clinton,0.667845991867,0.192499014498,none
Trump,0.495275720565,0.300671482694,none
Clinton,0.584826968098,0.214483121847,none
Trump,0.287852688897,0.532482140821,none
Trump,0.637015126475,0.193746516815,none
Clinton,0.638155153173,0.153789878181,none
Trump,0.575145629597,0.250023755158,none
Trump,0.643857716963,0.171885711099,none
Clinton,0.647674970492,0.230184959253,none
Clinton,0.647637180361,0.156199773183,none
Trump,0.515123549892,0.308235293926,none
Clinton,0.619099923622,0.204345829193,none
Trump,0.498254964422,0.172860238732,none
Clinton,0.554953045612,0.259339008735,none
Clinton,0.598664623494,0.234163071485,none
Trump,0.252536276895,0.599571433822,none
Trump,0.250681404361,0.499889096733,none
Clinton,0.564109003388,0.276397951649,none
Trump,0.593997504979,0.239880552741,none
Trump,0.403426962355,0.376359184011,none
Trump,0.717376146831,0.12241788838,none
Trump,0.483367063006,0.345316781308,none
Clinton,0.649121562471,0.166901045333,none
Clinton,0.410612183671,0.349362238202,none
Clinton,0.713949739635,0.104574539444,none
Clinton,0.524568530918,0.281627436606,none
Clinton,0.703993491868,0.174396672937,none
Clinton,0.637847514784,0.165303398893,none
Clinton,0.642603811541,0.198564050759,none
A_None,0.587963054842,0.160905129059,none
Trump,0.483116548576,0.243399398077,none
Trump,0.49845234077,0.22596583074,none
Clinton,0.648314504186,0.136086057918,none
Clinton,0.761845658557,0.0831057822757,none
Trump,0.644873676299,0.128147016246,none
Trump,0.473751162879,0.368271655293,none
Clinton,0.743329836214,0.0727201794275,none
Clinton,0.683355561764,0.118293125529,none
Trump,0.451394441024,0.305500525392,none
Clinton,0.63077228706,0.214673916791,none
Clinton,0.695950783175,0.14595749569,none
Trump,0.567358940633,0.134881119504,none
Clinton,0.60797850456,0.206511659739,none
Clinton,0.627164423703,0.178569376793,none
Clinton,0.737395992811,0.157837561733,none
Trump,0.52993426752,0.320097079397,none
A_None,0.715992574143,0.0669929186757,none
Clinton,0.714992128872,0.11290953653,none
Clinton,0.732902518176,0.128243314828,none
Clinton,0.619833067852,0.172541919861,none
Clinton,0.684685197865,0.134396258721,none
Clinton,0.660311280422,0.103756048959,none
Clinton,0.701202062857,0.0822176712951,none
Clinton,0.698012067716,0.140001836345,none
Clinton,0.654871584576,0.161393260824,none
Clinton,0.690898301164,0.133874854411,none
Clinton,0.596437881541,0.210554432191,none
Clinton,0.734124933907,0.0919350878463,none
Clinton,0.84137302476,0.0702046938506,none
Clinton,0.677742667087,0.0890233113765,none
Clinton,0.654482078669,0.124412932222,none
Trump,0.527406104172,0.140358472694,none
Clinton,0.774133023314,0.0970054759236,none
Clinton,0.717758365747,0.120580086886,none
Clinton,0.623137938072,0.197777515771,none
Clinton,0.777011245836,0.081570643389,none
Clinton,0.768618338481,0.0763088032248,none
Clinton,0.697238200679,0.0996109476886,none
Trump,0.429322135349,0.325586476127,none
Clinton,0.594721754443,0.222204326558,none
Clinton,0.654569153427,0.185730561179,none
Clinton,0.548647627456,0.244568598914,none
Clinton,0.697629524813,0.14322646806,none
Clinton,0.562941247605,0.177873396711,none
Clinton,0.633957451747,0.124581405015,none
Clinton,0.634352635419,0.191568064834,none
Clinton,0.738718638669,0.0836124580986,none
Clinton,0.685329084671,0.130377721072,none
Clinton,0.732392958213,0.139847660926,none
Clinton,0.557653790712,0.175514117023,none
Clinton,0.703452997601,0.110734558072,none
Clinton,0.795849834156,0.0662493428625,none
Trump,0.581900226112,0.263637834521,none
A_None,0.672793908625,0.143495542649,none
Trump,0.578200649265,0.18786687815,none
Clinton,0.513221291652,0.246520640565,none
Clinton,0.536841639018,0.23054817713,none
Clinton,0.610771327429,0.181358768446,none
Clinton,0.555400845083,0.253855004768,none
Clinton,0.699728672236,0.130868392119,none
Clinton,0.680516535535,0.121844873974,none
Clinton,0.722191393075,0.161023277997,none
Clinton,0.585296744585,0.194440839603,none
A_None,0.595933423276,0.221833412131,none
Trump,0.282063265311,0.49351048793,none
Clinton,0.607793549641,0.17640374043,none
Clinton,0.498199653486,0.30819965731,none
Trump,0.544993105266,0.272677710351,none
Trump,0.524543909085,0.308219989939,none
Clinton,0.65645230246,0.18429700918,none
Trump,0.679807127026,0.158694667359,none
Clinton,0.631587733263,0.185227700642,none
Clinton,0.678634449585,0.121716971191,none
Trump,0.524919823102,0.256679678426,none
Trump,0.368499001557,0.475438188503,none
Clinton,0.63393782044,0.204794973275,none
Trump,0.392454492586,0.412486645365,none
Clinton,0.692950195388,0.199633488453,none
Clinton,0.755807739862,0.130787688654,none
Clinton,0.647448957537,0.190490709259,none
Trump,0.611915544627,0.234751504417,none
Trump,0.676185504172,0.201733035306,none
Clinton,0.640509569714,0.142734872436,none
Trump,0.480272378206,0.325512252801,none
Clinton,0.684729632742,0.143844650663,none
Clinton,0.598173559059,0.228588815918,none
Clinton,0.456146115155,0.312022518683,none
Clinton,0.691275474859,0.0965826189313,none
Clinton,0.649868028986,0.185574473515,none
Clinton,0.703255170858,0.156904218243,none
Clinton,0.704059745664,0.159432571935,none
Clinton,0.606625631337,0.229877053808,none
Clinton,0.57156308632,0.240328863208,none
Clinton,0.547993256352,0.268619613806,none
Clinton,0.666066321889,0.215814146058,none
Clinton,0.807532776513,0.0875790158874,none
Clinton,0.742660890305,0.116174154255,none
Clinton,0.701574972685,0.150921842579,none
Clinton,0.604612589122,0.191005923641,none
Clinton,0.595948188741,0.16188854881,none
Trump,0.481294214653,0.287665259865,none
Trump,0.434648511494,0.377455203969,none
Clinton,0.759074667375,0.128119680979,none
Trump,0.633169526308,0.203858916209,none
Clinton,0.694939090746,0.134918052144,none
Clinton,0.702952602396,0.114502195634,none
Clinton,0.63281079837,0.222879993679,none
Clinton,0.642894327374,0.21939396759,none
Clinton,0.558181457161,0.22310734376,none
Trump,0.450924267947,0.316500750109,none
Clinton,0.720686252852,0.145033016171,none
Clinton,0.733399977198,0.118584520488,none
Clinton,0.711840746618,0.161193357045,none
Clinton,0.41204830778,0.37601614054,none
Clinton,0.610313418332,0.162532213166,none
Clinton,0.601229847404,0.167324804375,none
Clinton,0.644368428701,0.208154847465,none
Clinton,0.734441367269,0.138268670243,none
A_None,0.614051250436,0.141971726563,none
Clinton,0.600672337223,0.171084056806,none
Trump,0.490913863331,0.364775627979,none
Clinton,0.561228324728,0.222370507003,none
Clinton,0.591301576384,0.163974262249,none
Clinton,0.752838976306,0.120297123961,none
Clinton,0.517835261098,0.294481358376,none
Trump,0.567283897588,0.275118888598,none
Trump,0.394620476135,0.340761116229,none
Clinton,0.724801853561,0.11974958005,none
Clinton,0.635644447116,0.215427439514,none
Clinton,0.57612910951,0.231442623693,none
Trump,0.50896772169,0.304214486364,none
Clinton,0.725173522011,0.108856025387,none
Clinton,0.614128882096,0.187491993128,none
Clinton,0.622154462145,0.211801960512,none
Clinton,0.772013340926,0.101187527349,none
Trump,0.37926898932,0.455102637278,none
Clinton,0.672552617315,0.121905583387,none
Trump,0.460421396559,0.359085619626,none
Clinton,0.579326009693,0.250484135156,none
Clinton,0.511349371337,0.199123492318,none
Trump,0.359569775343,0.410108418172,none
Clinton,0.633042639908,0.180206156483,none
Trump,0.537549938338,0.270634620805,none
Trump,0.587029421352,0.218509932062,none
Trump,0.657865690204,0.210913087254,none
Clinton,0.664390547385,0.203327692905,none
Clinton,0.553888305807,0.166879299034,none
Clinton,0.668036533862,0.203097719656,none
Clinton,0.707374088418,0.126512725123,none
Trump,0.4337910823,0.246992480758,none
Trump,0.275139794528,0.57736738528,none
Trump,0.579826222577,0.260147035708,none
Trump,0.312540326228,0.499499877065,none
Clinton,0.593722767483,0.199529657022,none
Trump,0.352165301221,0.487083145338,none
Trump,0.726229933702,0.160237151993,none
Trump,0.527243857068,0.273150650021,none
A_None,0.59354606538,0.189541301112,none
